상호명,지점명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,도로명주소,경도,위도,n_상호명,점포수
롯데리아,북비산네거리점,패스트푸드,패스트푸드,대구광역시,서구,비산2.3동,대구광역시 서구 북비산로 354,128.571991068519,35.879327036319204,롯데리아,1
롯데리아,홈플러스칠곡점,패스트푸드,패스트푸드,대구광역시,북구,동천동,대구광역시 북구 동암로12길 8,128.55598087342,35.9448558886754,롯데리아,1
롯데리아상인점,상인점,패스트푸드,패스트푸드,대구광역시,달서구,상인1동,대구광역시 달서구 상인서로 107,128.539861436894,35.8187172149545,롯데리아,1
롯데리아대구월드컵대로점,대구월드컵대로점,패스트푸드,패스트푸드,대구광역시,수성구,고산1동,대구광역시 수성구 유니버시아드로 338,128.707200207059,35.8289625427729,롯데리아,1
롯데리아동대구역2호점,동대구역2호점,패스트푸드,패스트푸드,대구광역시,동구,신암4동,대구광역시 동구 동대구로 550,128.628726138595,35.8790975727776,롯데리아,1
롯데리아대구가창DT점,대구가창DT점,패스트푸드,패스트푸드,대구광역시,달성군,가창면,대구광역시 달성군 가창면 가창로 1075,128.622639519238,35.8003534651732,롯데리아,1
롯데리아,금호사수점,패스트푸드,패스트푸드,대구광역시,북구,관문동,대구광역시 북구 한강로4길 9,128.514565040506,35.8960899721104,롯데리아,1
롯데리아,세천점,패스트푸드,패스트푸드,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 세천로 141,128.476484868563,35.87451612990389,롯데리아,1
롯데리아,대구서부정류장점,패스트푸드,패스트푸드,대구광역시,달서구,송현2동,대구광역시 달서구 구마로 262,128.556645622164,35.8371990559524,롯데리아,1
롯데리아,대구가창DT점,패스트푸드,패스트푸드,대구광역시,달성군,가창면,대구광역시 달성군 가창면 가창로 1075,128.622606891324,35.8004257406061,롯데리아,1
롯데리아,현풍테크노폴리스점,패스트푸드,패스트푸드,대구광역시,달성군,현풍면,대구광역시 달성군 현풍면 테크노대로 61,128.453704947904,35.6895678970091,롯데리아,1
롯데리아,신서혁신DT점,패스트푸드,패스트푸드,대구광역시,동구,안심3.4동,대구광역시 동구 이노밸리로 277,128.7274312482,35.8785494277075,롯데리아,1
롯데리아만촌점,만촌점,패스트푸드,패스트푸드,대구광역시,수성구,만촌3동,대구광역시 수성구 달구벌대로 2594,128.646389166925,35.858471772844894,롯데리아,1
롯데리아북비산, ,패스트푸드,패스트푸드,대구광역시,서구,비산2.3동,대구광역시 서구 북비산로 354,128.571991068519,35.879327036319204,롯데리아,1
롯데리아용산,용산점,패스트푸드,패스트푸드,대구광역시,달서구,용산1동,대구광역시 달서구 용산로 231,128.530353243177,35.8583279206512,롯데리아,1
롯데리아,동양터미널점,패스트푸드,패스트푸드,대구광역시,수성구,두산동,대구광역시 수성구 동대구로 59,128.62258965466802,35.836487972542,롯데리아,1
롯데리아,다사점,패스트푸드,패스트푸드,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 달구벌대로 770,128.456794076241,35.860901431901105,롯데리아,1
월드컵롯데리아, ,패스트푸드,패스트푸드,대구광역시,수성구,고산2동,대구광역시 수성구 유니버시아드로 140,128.68733463376302,35.831673594920204,롯데리아,1
롯데리아,대구불로봉무점,패스트푸드,패스트푸드,대구광역시,동구,불로.봉무동,대구광역시 동구 팔공로 131,128.64079719126102,35.910642934669795,롯데리아,1
롯데리아,장기점,패스트푸드,패스트푸드,대구광역시,달서구,장기동,대구광역시 달서구 장기로 264,128.531595822152,35.8437749967955,롯데리아,1
롯데리아,대구침산점,패스트푸드,패스트푸드,대구광역시,북구,침산2동,대구광역시 북구 침산로 168-2,128.59044264076098,35.8913605150936,롯데리아,1
롯데리아대전대사드라이브, ,패스트푸드,패스트푸드,대전광역시,중구,대사동,대전광역시 중구 계룡로 938,127.41607593026,36.319053208116,롯데리아,1
롯데리아,까르프유성점,패스트푸드,패스트푸드,대전광역시,유성구,온천1동,대전광역시 유성구 한밭대로 502,127.354175784885,36.3583987954365,롯데리아,1
롯데리아,비래점,패스트푸드,패스트푸드,대전광역시,대덕구,비래동,대전광역시 대덕구 비래동로 13,127.449576555471,36.355325401779396,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,대전광역시,중구,은행선화동,대전광역시 중구 중앙로 172-1,127.428651475615,36.329451368807504,롯데리아,1
롯데리아,대전대동점,패스트푸드,패스트푸드,대전광역시,동구,대동,대전광역시 동구 계족로 174,127.44336502199499,36.3294757308442,롯데리아,1
대룡롯데리아,중앙점,패스트푸드,패스트푸드,대전광역시,중구,은행선화동,대전광역시 중구 중앙로 139,127.42501533459601,36.32862280410821,롯데리아,1
롯데리아,유성점,패스트푸드,패스트푸드,대전광역시,유성구,온천1동,대전광역시 유성구 계룡로 58,127.33728115600599,36.3547824191966,롯데리아,1
롯데리아,둔산점,패스트푸드,패스트푸드,대전광역시,서구,월평2동,대전광역시 서구 월평북로 90,127.378438536222,36.3618801063948,롯데리아,1
롯데리아,신탄진점,패스트푸드,패스트푸드,대전광역시,대덕구,신탄진동,대전광역시 대덕구 신탄진로 818-1,127.429215562848,36.4504642521831,롯데리아,1
롯데리아,대전중동점,패스트푸드,패스트푸드,대전광역시,동구,중앙동,대전광역시 동구 중앙로 189-2,127.43030282605801,36.330585818612704,롯데리아,1
롯데리아,중리점,패스트푸드,패스트푸드,대전광역시,대덕구,중리동,대전광역시 대덕구 중리로 74-1,127.425266343303,36.365710507227,롯데리아,1
롯데리아,대전용운점,패스트푸드,패스트푸드,대전광역시,동구,용운동,대전광역시 동구 용운로 148,127.45876855179002,36.3279782856227,롯데리아,1
롯데리아,법동점,패스트푸드,패스트푸드,대전광역시,대덕구,법2동,대전광역시 대덕구 동춘당로 187,127.43083833425501,36.3672062150667,롯데리아,1
롯데리아갤러리아, ,패스트푸드,패스트푸드,대전광역시,서구,둔산2동,대전광역시 서구 대덕대로 211,127.37817276323601,36.35186586230329,롯데리아,1
롯데리아타임월드, ,패스트푸드,패스트푸드,대전광역시,서구,둔산2동,대전광역시 서구 대덕대로 211,127.37817276323601,36.35186586230329,롯데리아,1
롯데리아엔제리너스대전, ,패스트푸드,패스트푸드,대전광역시,동구,용전동,대전광역시 동구 동서대로 1689,127.43669956546302,36.3502454253977,롯데리아,1
롯데리아대전, ,패스트푸드,패스트푸드,대전광역시,서구,관저2동,대전광역시 서구 관저중로 98,127.33542132195,36.3009043939971,롯데리아,1
롯데리아, ,패스트푸드,패스트푸드,대전광역시,서구,둔산1동,대전광역시 서구 둔산중로 46,127.38708504070601,36.3505600322603,롯데리아,1
롯데리아타임월드, ,패스트푸드,패스트푸드,대전광역시,서구,둔산2동,대전광역시 서구 둔지로 32,127.376854173511,36.3523546802035,롯데리아,1
롯데리아,가수원점,패스트푸드,패스트푸드,대전광역시,서구,가수원동,대전광역시 서구 계백로 1161,127.352230683736,36.3053406897513,롯데리아,1
롯데리아,월평점,패스트푸드,패스트푸드,대전광역시,서구,월평1동,대전광역시 서구 월평로 54,127.36306493522301,36.355968080011,롯데리아,1
롯데리아,도안신도시점,패스트푸드,패스트푸드,대전광역시,유성구,온천1동,대전광역시 유성구 도안대로 512-11,127.340876040991,36.34599712255321,롯데리아,1
롯데리아,대전정림점,패스트푸드,패스트푸드,대전광역시,서구,정림동,대전광역시 서구 정림로 71,127.36470286828501,36.3065702314098,롯데리아,1
롯데리아,롯데마트서대전점,패스트푸드,패스트푸드,대전광역시,유성구,진잠동,대전광역시 유성구 유성대로 26-37,127.324824957014,36.300511562951,롯데리아,1
롯데리아,패션아일랜드점,패스트푸드,패스트푸드,대전광역시,동구,효동,대전광역시 동구 은어송로 72,127.457989568768,36.306966445929106,롯데리아,1
롯데리아,송촌점,패스트푸드,패스트푸드,대전광역시,대덕구,송촌동,대전광역시 대덕구 동춘당로94번길 11-7,127.439673729969,36.365869065564794,롯데리아,1
롯데리아,롯데마대덕테크노밸리점,패스트푸드,패스트푸드,대전광역시,유성구,관평동,대전광역시 유성구 테크노중앙로 14,127.38698723035299,36.4269218751745,롯데리아,1
롯데리아,자운대점,패스트푸드,패스트푸드,대전광역시,유성구,신성동,대전광역시 유성구 자운로97번길 410,127.33759233023198,36.4140137269549,롯데리아,1
롯데리아,대전중동점,패스트푸드,패스트푸드,대전광역시,동구,중앙동,대전광역시 동구 중앙로 189-1,127.430225056276,36.3305584102951,롯데리아,1
롯데리아,대전중앙점,패스트푸드,패스트푸드,대전광역시,중구,은행선화동,대전광역시 중구 중앙로 139,127.42501533459601,36.32862280410821,롯데리아,1
롯데리아,대전한밭대점,패스트푸드,패스트푸드,대전광역시,유성구,온천1동,대전광역시 유성구 학하중앙로 6,127.29713737280899,36.3485507544844,롯데리아,1
롯데리아,터미널점,패스트푸드,패스트푸드,대전광역시,동구,용전동,대전광역시 동구 동서대로 1689,127.43669956546302,36.3502454253977,롯데리아,1
롯데리아대전버드내점,대전버드내점,패스트푸드,패스트푸드,대전광역시,중구,유천1동,대전광역시 중구 태평로 30,127.392674319305,36.3194593362975,롯데리아,1
롯데리아대전역사점대전역사점,대전역사점,패스트푸드,패스트푸드,대전광역시,동구,중앙동,대전광역시 동구 중앙로 215,127.432113011189,36.334397724313504,롯데리아,1
롯데리아,관저점,패스트푸드,패스트푸드,대전광역시,서구,관저2동,대전광역시 서구 관저중로 98,127.33542132195,36.3009043939971,롯데리아,1
롯데리아,대전세이씨네마점,패스트푸드,패스트푸드,대전광역시,중구,문화1동,대전광역시 중구 계백로 1700,127.40880280715,36.3206307062252,롯데리아,1
롯데리아,대동점,패스트푸드,패스트푸드,대전광역시,동구,대동,대전광역시 동구 동대전로 80-4,127.443498357059,36.329521414441,롯데리아,1
롯데리아,대전산성점,패스트푸드,패스트푸드,대전광역시,중구,산성동,대전광역시 중구 보문산로 45-1,127.385739568181,36.3048145641184,롯데리아,1
롯데리아대전도안점,대전도안점,패스트푸드,패스트푸드,대전광역시,서구,가수원동,대전광역시 서구 원도안로179번길 76-9,127.344460355532,36.3184295884963,롯데리아,1
롯데리아,죽동점,패스트푸드,패스트푸드,대전광역시,유성구,온천2동,대전광역시 유성구 죽동로279번길 16,127.338450842371,36.3706057443943,롯데리아,1
롯데리아,가양DT점,패스트푸드,패스트푸드,대전광역시,대덕구,비래동,대전광역시 대덕구 비래서로10번길 40,127.444606995417,36.3537883056814,롯데리아,1
롯데리아,대전도룡점,패스트푸드,패스트푸드,대전광역시,유성구,신성동,대전광역시 유성구 대덕대로 594,127.37902757907699,36.3859103641295,롯데리아,1
롯데리아와동디슬러시티, ,패스트푸드,패스트푸드,대전광역시,대덕구,회덕동,대전광역시 대덕구 신탄진로 222,127.423316935501,36.4003359955439,롯데리아,1
롯데리아,대전은행점,패스트푸드,패스트푸드,대전광역시,중구,문화2동,대전광역시 중구 천근로 23,127.402783186576,36.3096865843536,롯데리아,1
롯데리아반석, ,패스트푸드,패스트푸드,대전광역시,유성구,노은3동,대전광역시 유성구 반석로 9,127.31357180854201,36.3915093623769,롯데리아,1
롯데리아,대전카이스트점,패스트푸드,패스트푸드,대전광역시,유성구,온천2동,대전광역시 유성구 대학로 291,127.357137252959,36.3681752544551,롯데리아,1
롯데리아,부산미남역점,패스트푸드,패스트푸드,부산광역시,동래구,온천3동,부산광역시 동래구 아시아드대로 213,129.066242281146,35.2032986915234,롯데리아,1
롯데리아영도동삼점,동삼점,패스트푸드,패스트푸드,부산광역시,영도구,동삼1동,부산광역시 영도구 동삼로 25,129.071788099126,35.0760450626828,롯데리아,1
